Distance_km,Preparation_Time_min,Courier_Experience_yrs,Weather_Clear,Weather_Foggy,Weather_Rainy,Weather_Snowy,Weather_Windy,Traffic_Level_High,Traffic_Level_Low,Traffic_Level_Medium,Time_of_Day_Afternoon,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Vehicle_Type_Bike,Vehicle_Type_Car,Vehicle_Type_Scooter
0.6656408168019926,1.6689465373485748,0.14217205081439596,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-1.0256706149817107,-0.13637090195342813,0.8390938685320226,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.35476618409762495,1.3912053928405743,-1.6001324934796706,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1.7123922325269012,1.3912053928405743,-1.2516715846208573,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.5725466799866998,1.5300759650945746,0.14217205081439596,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.07375909262785053,-0.9695943354774295,0.14217205081439596,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.7042792918790867,-0.9695943354774295,0.14217205081439596,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
-0.7569575837637391,-1.3862060522394302,-0.20628885804441735,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
1.287369006678868,-1.6639471967474306,0.4906329596732093,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.8763961354043234,-0.691853190969429,-0.903210675762044,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1.0959329256150845,-0.691853190969429,-1.2516715846208573,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.4197490740000101,-1.1084649077314297,-0.903210675762044,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1.642140459659458,-0.8307237632234292,1.187554777390836,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0.47069214709483687,0.14137024255457234,-1.6001324934796706,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0.2739871830659948,-1.1084649077314297,1.187554777390836,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.33544694655907775,1.252334820586574,-0.903210675762044,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
-0.39691724781809096,0.8357231038245735,0.14217205081439596,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0.0245933893865702,0.14137024255457234,1.5360156862496492,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
-0.951906253470895,-0.27524147420742834,1.5360156862496492,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.8079006568585658,-1.6639471967474306,0.4906329596732093,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0.25466794552744787,-1.6639471967474306,0.8390938685320226,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
0.908009433194673,-1.5250766244934304,-1.6001324934796706,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.6814369279312373,-1.1084649077314297,1.5360156862496492,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0.4092218458358238,-0.4141120464614286,1.187554777390836,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
-1.1556363947864812,-1.1084649077314297,-1.2516715846208573,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
0.15631546351302683,-1.1084649077314297,-1.2516715846208573,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
-0.23533817022297068,0.14137024255457234,0.8390938685320226,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.9764943739745001,0.9745936760785737,-1.6001324934796706,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
-1.1257793913178176,1.6689465373485748,1.5360156862496492,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
-1.6017351524947478,-1.1084649077314297,0.4906329596732093,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.5725466799866998,-0.5529826187154289,0.8390938685320226,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.537420793552978,0.0024996703005720987,1.5360156862496492,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
-0.12293533363506122,0.0024996703005720987,-0.903210675762044,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
-0.7411509348685643,0.557981959316573,0.8390938685320226,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1.5402753890016645,-1.6639471967474306,1.187554777390836,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1.503393208246257,1.3912053928405743,0.4906329596732093,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0.07552592471546693,1.5300759650945746,1.5360156862496492,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.4348977297004994,1.3912053928405743,1.5360156862496492,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.2757434773876811,1.6689465373485748,0.8390938685320226,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
-1.3646354190671257,-1.24733547998543,1.187554777390836,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.10187033954075832,-0.8307237632234292,1.5360156862496492,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
1.104714397223515,-0.13637090195342813,-1.6001324934796706,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.6849600543405397,-1.6639471967474306,-1.2516715846208573,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
-1.5894410922429452,0.0024996703005720987,0.8390938685320226,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
-0.3740854216361718,-0.691853190969429,-1.2516715846208573,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
1.3751837227631725,1.3912053928405743,-1.2516715846208573,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0.04215633260343134,1.6689465373485748,-1.6001324934796706,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1.4717799104559075,1.3912053928405743,0.8390938685320226,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
0.3582893105069271,-0.8307237632234292,-1.6001324934796706,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.4109676023915797,-0.8307237632234292,0.14217205081439596,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0.1211895770793052,-1.24733547998543,0.4906329596732093,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1.0818825710415954,0.6968525315705733,-1.6001324934796706,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
-0.6867058108962955,1.252334820586574,0.14217205081439596,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0.4461040265912315,-1.24733547998543,0.4906329596732093,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
-1.2399385222274135,1.6689465373485748,-1.2516715846208573,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
-0.20021228378924902,1.1134642483325738,-0.20628885804441735,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
-0.8482848884914156,0.28024081480857255,-0.20628885804441735,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.3909798338924169,1.1134642483325738,-1.2516715846208573,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.474204735738209,1.3912053928405743,0.14217205081439596,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
-0.5795718572734442,-1.3862060522394302,0.4906329596732093,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
-1.0853846219190377,-0.13637090195342813,-0.903210675762044,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1.2048231735596222,1.6689465373485748,-1.6001324934796706,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
-0.3600350670626831,-1.24733547998543,0.4906329596732093,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6217334587598404,1.3912053928405743,-1.6001324934796706,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1.5139309741763733,-0.8307237632234292,1.187554777390836,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0.36004560482861314,-1.1084649077314297,0.14217205081439596,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.39692778558402114,0.0024996703005720987,-0.20628885804441735,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-1.333022121276776,0.6968525315705733,0.4906329596732093,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-1.0853846219190377,1.3912053928405743,1.5360156862496492,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
-0.31788400334221695,-1.3862060522394302,1.5360156862496492,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1.4173347864836383,0.557981959316573,-0.903210675762044,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0.20197911587686543,0.8357231038245735,-1.2516715846208573,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1.4788050877426517,-1.24733547998543,-1.6001324934796706,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
-0.8570663600998462,-1.1084649077314297,-0.903210675762044,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0.23710500231058707,0.0024996703005720987,-0.20628885804441735,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
-1.0572839127720601,-0.8307237632234292,1.5360156862496492,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
1.0239248584259548,-0.27524147420742834,1.5360156862496492,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0.9923115606356053,1.5300759650945746,0.14217205081439596,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1.0590507448596764,-0.5529826187154289,0.4906329596732093,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0.4864987959900116,-1.6639471967474306,1.187554777390836,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-0.17562416328564368,0.8357231038245735,-0.20628885804441735,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1.5754012754353868,-1.24733547998543,1.187554777390836,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.792083470197461,0.14137024255457234,-1.2516715846208573,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1.1257899290837476,0.4191113870625728,1.5360156862496492,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
-0.09483462448808377,-0.691853190969429,-1.2516715846208573,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
-0.576059268630072,0.14137024255457234,0.4906329596732093,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.10010350745314193,0.8357231038245735,0.4906329596732093,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
-0.6463110414975155,-0.13637090195342813,-1.2516715846208573,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
-1.6632054537537608,0.557981959316573,-1.6001324934796706,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.7938503022850771,0.8357231038245735,-1.6001324934796706,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1.4050407262318356,-1.1084649077314297,1.187554777390836,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.21076058748529566,-1.6639471967474306,0.4906329596732093,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.18967451785913242,0.6968525315705733,1.187554777390836,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1.5701323924703283,1.5300759650945746,-0.5547497669032306,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1.6632159915196911,-0.8307237632234292,0.4906329596732093,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
1.5736449811137003,0.6968525315705733,-1.2516715846208573,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1.1187647517970034,-0.5529826187154289,0.14217205081439596,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0.8570768978657762,-0.8307237632234292,-1.6001324934796706,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1.389234077336661,1.5300759650945746,0.8390938685320226,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
-0.5848407402385023,0.557981959316573,-1.2516715846208573,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0.728867412382692,0.9745936760785737,0.14217205081439596,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0.11065181114918858,1.1134642483325738,1.5360156862496492,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
-1.5437774398791069,1.1134642483325738,1.5360156862496492,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.5385085569140484,0.6968525315705733,-0.20628885804441735,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0.6638845224803065,0.14137024255457234,0.14217205081439596,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
-0.7306131689384477,1.252334820586574,1.5360156862496492,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
-1.2856021745912518,0.14137024255457234,1.5360156862496492,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.5936327496128629,1.6689465373485748,-1.6001324934796706,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.5303956162662337,-0.8307237632234292,1.187554777390836,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.9765049117404302,1.252334820586574,-0.903210675762044,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0.20022282155517906,0.8357231038245735,0.14217205081439596,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.5532274424481528,1.3912053928405743,1.187554777390836,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1.6983418779534127,-1.24733547998543,1.187554777390836,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
-1.424349426004453,-0.13637090195342813,-0.903210675762044,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.8149258341453101,0.9745936760785737,0.14217205081439596,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1.2522431202451465,-0.8307237632234292,1.187554777390836,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1.6122834561907942,1.252334820586574,-1.2516715846208573,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0.5268935653887917,0.0024996703005720987,1.187554777390836,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
-0.9185366613588593,1.1134642483325738,1.5360156862496492,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.326007481755962,0.28024081480857255,-0.5547497669032306,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.3576102417803815,-1.5250766244934304,-1.2516715846208573,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
-1.6473988048585861,1.6689465373485748,1.187554777390836,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0.07376963039378087,-0.9695943354774295,0.8390938685320226,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.32667601271657754,-0.4141120464614286,-0.20628885804441735,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.11240810547087463,-1.24733547998543,-0.20628885804441735,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-0.38813577620966055,-1.3862060522394302,1.5360156862496492,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-0.8272093566311827,0.9745936760785737,0.4906329596732093,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0.040400038281744974,1.1134642483325738,-0.20628885804441735,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
-1.4208368373610805,1.5300759650945746,0.8390938685320226,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.6867163486622259,-0.4141120464614286,1.187554777390836,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
-0.6111851550637938,-1.5250766244934304,0.8390938685320226,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1.1205210461186899,-0.691853190969429,0.14217205081439596,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1.2610245918535765,0.0024996703005720987,0.14217205081439596,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-0.05795244373267577,1.6689465373485748,0.4906329596732093,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-1.6403736275718415,-1.1084649077314297,-0.903210675762044,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
0.49001138463338373,0.8357231038245735,-1.6001324934796706,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
1.067832216468107,-1.5250766244934304,1.5360156862496492,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0.3688270764370437,-0.8307237632234292,-1.6001324934796706,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1.1363276950138645,0.9745936760785737,1.5360156862496492,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
-0.9677129023660698,-1.6639471967474306,0.4906329596732093,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1.626333810764283,0.557981959316573,0.8390938685320226,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0.014055623456453892,0.4191113870625728,-1.2516715846208573,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.550802617165851,0.14137024255457234,0.4906329596732093,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-1.0678216787021766,0.28024081480857255,-0.5547497669032306,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
